product_name,total_shared_attributes
" ""30075.jpg""",9
" ""30071.jpg""",9
" ""33887.jpg""",9
" ""17419.jpg""",9
" ""28576.jpg""",9
" ""30063.jpg""",9
" ""28581.jpg""",9
" ""17425.jpg""",9
" ""30048.jpg""",9
" ""58445.jpg""",9
" ""30043.jpg""",9
" ""30041.jpg""",9
" ""17428.jpg""",9
" ""51559.jpg""",9
" ""30035.jpg""",9
" ""17431.jpg""",9
" ""58822.jpg""",9
" ""30025.jpg""",9
" ""11207.jpg""",9
" ""19266.jpg""",9
" ""53589.jpg""",9
" ""59227.jpg""",9
" ""59220.jpg""",9
" ""19298.jpg""",9
" ""29497.jpg""",9
" ""19299.jpg""",9
" ""58941.jpg""",9
" ""29489.jpg""",9
" ""58940.jpg""",9
" ""58939.jpg""",9
" ""29413.jpg""",9
" ""29411.jpg""",9
" ""29410.jpg""",9
" ""58934.jpg""",9
" ""53625.jpg""",9
" ""53601.jpg""",9
" ""51515.jpg""",9
" ""48046.jpg""",9
" ""53579.jpg""",9
" ""25654.jpg""",9
" ""25631.jpg""",9
" ""29909.jpg""",9
" ""25606.jpg""",9
" ""19267.jpg""",9
" ""11220.jpg""",9
" ""46526.jpg""",9
" ""34619.jpg""",9
" ""11222.jpg""",9
" ""25317.jpg""",9
" ""46530.jpg""",9
" ""25328.jpg""",9
" ""18534.jpg""",9
" ""11226.jpg""",9
" ""11228.jpg""",9
" ""48015.jpg""",9
" ""CASIO_Adults-Men_Silver_Fashion_Winter_2016_Casual_Metal_Battery_Casical_Single_Steel_Toned_Solid_Rou_2""",9
" ""41029.jpg""",9
" ""59259.jpg""",9
" ""48030.jpg""",9
" ""41035.jpg""",9
" ""25311.jpg""",9
" ""49029.jpg""",9
" ""46488.jpg""",9
" ""31866.jpg""",9
" ""31862.jpg""",9
" ""22931.jpg""",9
" ""22944.jpg""",9
" ""31842.jpg""",9
" ""21671.jpg""",9
" ""21664.jpg""",9
" ""31830.jpg""",9
" ""37494.jpg""",9
" ""31822.jpg""",9
" ""31818.jpg""",9
" ""31725.jpg""",9
" ""45295.jpg""",9
" ""56346.jpg""",9
" ""45292.jpg""",9
" ""45290.jpg""",9
" ""45287.jpg""",9
" ""8124.jpg""",9
" ""8136.jpg""",9
" ""48812.jpg""",9
" ""37334.jpg""",9
" ""23270.jpg""",9
" ""37320.jpg""",9
" ""23279.jpg""",9
" ""21672.jpg""",9
" ""49326.jpg""",9
" ""30169.jpg""",9
" ""21681.jpg""",9
" ""45909.jpg""",9
" ""45932.jpg""",9
" ""45900.jpg""",9
" ""45894.jpg""",9
" ""32367.jpg""",9
" ""45940.jpg""",9
" ""32362.jpg""",9
" ""38031.jpg""",9
" ""38025.jpg""",9
" ""38018.jpg""",9
" ""45882.jpg""",9
" ""32348.jpg""",9
" ""32343.jpg""",9
" ""45872.jpg""",9
" ""45870.jpg""",9
" ""38007.jpg""",9
" ""48942.jpg""",9
" ""48939.jpg""",9
" ""48907.jpg""",9
" ""32296.jpg""",9
" ""32295.jpg""",9
" ""21693.jpg""",9
" ""32283.jpg""",9
" ""23282.jpg""",9
" ""23284.jpg""",9
" ""45239.jpg""",9
" ""45238.jpg""",9
" ""46449.jpg""",9
" ""49883.jpg""",9
" ""36894.jpg""",9
" ""49889.jpg""",9
" ""49894.jpg""",9
" ""45033.jpg""",9
" ""45032.jpg""",9
" ""36893.jpg""",9
" ""45018.jpg""",9
" ""45016.jpg""",9
" ""54667.jpg""",9
" ""46463.jpg""",9
" ""54662.jpg""",9
" ""24487.jpg""",9
" ""36798.jpg""",9
" ""54647.jpg""",9
" ""45929.jpg""",9
" ""54638.jpg""",9
" ""36760.jpg""",9
" ""54632.jpg""",9
" ""33875.jpg""",9
" ""50388.jpg""",9
" ""46482.jpg""",9
" ""46444.jpg""",9
" ""45048.jpg""",9
" ""49879.jpg""",9
" ""45159.jpg""",9
" ""37312.jpg""",9
" ""45219.jpg""",9
" ""45214.jpg""",9
" ""45198.jpg""",9
" ""45196.jpg""",9
" ""45189.jpg""",9
" ""45174.jpg""",9
" ""45169.jpg""",9
" ""45166.jpg""",9
" ""46310.jpg""",9
" ""16778.jpg""",9
" ""49875.jpg""",9
" ""45154.jpg""",9
" ""56668.jpg""",9
" ""45147.jpg""",9
" ""56672.jpg""",9
" ""45134.jpg""",9
" ""46439.jpg""",9
" ""49872.jpg""",9
" ""45123.jpg""",9
" ""45118.jpg""",9
" ""45116.jpg""",9
" ""36784.jpg""",9
" ""8095.jpg""",9
" ""10315.jpg""",9
" ""10385.jpg""",9
" ""51647.jpg""",9
" ""maxima_Adults-Women_Women_Black_Fashion_Winter_2016_Casual_Water_Resistant_Analogue_Watches_Accessor_5""",9
" ""51641.jpg""",9
" ""28429.jpg""",9
" ""28437.jpg""",9
" ""51636.jpg""",9
" ""51621.jpg""",9
" ""28436.jpg""",9
" ""43172.jpg""",9
" ""43148.jpg""",9
" ""51634.jpg""",9
" ""10384.jpg""",9
" ""10319.jpg""",9
" ""10138.jpg""",9
" ""33912.jpg""",8
" ""51659.jpg""",8
" ""49873.jpg""",8
" ""39018.jpg""",8
" ""33913.jpg""",8
" ""19767.jpg""",8
" ""19766.jpg""",8
" ""29467.jpg""",8
" ""19764.jpg""",8
" ""33909.jpg""",8
" ""19762.jpg""",8
" ""33908.jpg""",8
" ""45120.jpg""",8
" ""45119.jpg""",8
" ""39014.jpg""",8
" ""23262.jpg""",8
" ""45114.jpg""",8
" ""43754.jpg""",8
" ""39022.jpg""",8
" ""46736.jpg""",8
" ""46740.jpg""",8
" ""45130.jpg""",8
" ""45254.jpg""",8
" ""23290.jpg""",8
" ""23289.jpg""",8
" ""46511.jpg""",8
" ""11643.jpg""",8
" ""45257.jpg""",8
" ""45132.jpg""",8
" ""29745.jpg""",8
" ""29746.jpg""",8
" ""45259.jpg""",8
" ""51661.jpg""",8
" ""29748.jpg""",8
" ""45129.jpg""",8
" ""23275.jpg""",8
" ""45128.jpg""",8
" ""29750.jpg""",8
" ""59510.jpg""",8
" ""25335.jpg""",8
" ""49871.jpg""",8
" ""29757.jpg""",8
" ""8134.jpg""",8
" ""25331.jpg""",8
" ""8131.jpg""",8
" ""29925.jpg""",8
" ""45171.jpg""",8
" ""45286.jpg""",8
" ""Timex_Adults-Men_Men_White_Fashion_Winter_2016_Casual_Hybrid_Water_Resistant_Analogue_Watches_Access_3""",8
" ""49001.jpg""",8
" ""28440.jpg""",8
" ""29923.jpg""",8
" ""17442.jpg""",8
" ""37307.jpg""",8
" ""37306.jpg""",8
" ""17439.jpg""",8
" ""28438.jpg""",8
" ""25334.jpg""",8
" ""17435.jpg""",8
" ""49886.jpg""",8
" ""37300.jpg""",8
" ""49012.jpg""",8
" ""49890.jpg""",8
" ""58832.jpg""",8
" ""49891.jpg""",8
" ""28435.jpg""",8
" ""40560.jpg""",8
" ""38026.jpg""",8
" ""29915.jpg""",8
" ""29911.jpg""",8
" ""26352.jpg""",8
" ""33892.jpg""",8
" ""25333.jpg""",8
" ""46512.jpg""",8
" ""25329.jpg""",8
" ""45109.jpg""",8
" ""25325.jpg""",8
" ""25323.jpg""",8
" ""33903.jpg""",8
" ""DKNY_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Metal_2_years_Mechanical_Water_Resistant_Ca_1""",8
" ""51626.jpg""",8
" ""43163.jpg""",8
" ""DKNY_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Metal_2_years_Mechanical_Water_Resistant_Ca_4""",8
" ""25316.jpg""",8
" ""DKNY_Adults-Women_Women_White_Fashion_Winter_2016_Casual_Metal_2_years_Mechanical_Water_Resistant_Ca_5""",8
" ""49877.jpg""",8
" ""26336.jpg""",8
" ""33902.jpg""",8
" ""33897.jpg""",8
" ""59555.jpg""",8
" ""46495.jpg""",8
" ""26347.jpg""",8
" ""33894.jpg""",8
" ""11650.jpg""",8
" ""43787.jpg""",8
" ""45135.jpg""",8
" ""45153.jpg""",8
" ""29417.jpg""",8
" ""45157.jpg""",8
" ""59273.jpg""",8
" ""45155.jpg""",8
" ""21704.jpg""",8
" ""45191.jpg""",8
" ""46553.jpg""",8
" ""45192.jpg""",8
" ""45193.jpg""",8
" ""37490.jpg""",8
" ""25674.jpg""",8
" ""53565.jpg""",8
" ""45197.jpg""",8
" ""25673.jpg""",8
" ""59260.jpg""",8
" ""25670.jpg""",8
" ""46549.jpg""",8
" ""45199.jpg""",8
" ""45151.jpg""",8
" ""46544.jpg""",8
" ""ASPEN_Adults-Women_Women_Blue_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_4""",8
" ""56331.jpg""",8
" ""37509.jpg""",8
" ""59274.jpg""",8
" ""21696.jpg""",8
" ""46556.jpg""",8
" ""45172.jpg""",8
" ""45173.jpg""",8
" ""29501.jpg""",8
" ""59293.jpg""",8
" ""29480.jpg""",8
" ""46578.jpg""",8
" ""29503.jpg""",8
" ""21675.jpg""",8
" ""46565.jpg""",8
" ""29507.jpg""",8
" ""54620.jpg""",8
" ""46563.jpg""",8
" ""29457.jpg""",8
" ""46561.jpg""",8
" ""21670.jpg""",8
" ""43153.jpg""",8
" ""45165.jpg""",8
" ""29450.jpg""",8
" ""45162.jpg""",8
" ""29444.jpg""",8
" ""52313.jpg""",8
" ""5076.jpg""",8
" ""45203.jpg""",8
" ""59251.jpg""",8
" ""25612.jpg""",8
" ""45224.jpg""",8
" ""39355.jpg""",8
" ""46528.jpg""",8
" ""53591.jpg""",8
" ""41043.jpg""",8
" ""46524.jpg""",8
" ""52670.jpg""",8
" ""53585.jpg""",8
" ""45234.jpg""",8
" ""33930.jpg""",8
" ""33929.jpg""",8
" ""52317.jpg""",8
" ""48921.jpg""",8
" ""59465.jpg""",8
" ""59466.jpg""",8
" ""45240.jpg""",8
" ""45143.jpg""",8
" ""49862.jpg""",8
" ""45141.jpg""",8
" ""45041.jpg""",8
" ""46516.jpg""",8
" ""53600.jpg""",8
" ""59215.jpg""",8
" ""46542.jpg""",8
" ""10583.jpg""",8
" ""59248.jpg""",8
" ""23517.jpg""",8
" ""25652.jpg""",8
" ""46541.jpg""",8
" ""53628.jpg""",8
" ""45212.jpg""",8
" ""59239.jpg""",8
" ""46538.jpg""",8
" ""23513.jpg""",8
" ""10582.jpg""",8
" ""45215.jpg""",8
" ""59230.jpg""",8
" ""45216.jpg""",8
" ""59225.jpg""",8
" ""49856.jpg""",8
" ""49857.jpg""",8
" ""25628.jpg""",8
" ""25625.jpg""",8
" ""25623.jpg""",8
" ""59219.jpg""",8
" ""53608.jpg""",8
" ""47991.jpg""",8
" ""45170.jpg""",8
" ""31867.jpg""",8
" ""46316.jpg""",8
" ""44990.jpg""",8
" ""11230.jpg""",8
" ""30045.jpg""",8
" ""45881.jpg""",8
" ""45884.jpg""",8
" ""52688.jpg""",8
" ""54678.jpg""",8
" ""11223.jpg""",8
" ""46489.jpg""",8
" ""10398.jpg""",8
" ""43540.jpg""",8
" ""52690.jpg""",8
" ""46486.jpg""",8
" ""11215.jpg""",8
" ""30053.jpg""",8
" ""49052.jpg""",8
" ""4704.jpg""",8
" ""36767.jpg""",8
" ""45924.jpg""",8
" ""45001.jpg""",8
" ""45874.jpg""",8
" ""36941.jpg""",8
" ""Q&Q_Kids-Unisex_Unisex_White_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_5""",8
" ""45002.jpg""",8
" ""51540.jpg""",8
" ""45878.jpg""",8
" ""32346.jpg""",8
" ""Titan_Adults-Women_Women_Maroon_Fashion_Winter_2016_Casual_30_m_Analogue_Watches_Accessories_Watches_3""",8
" ""45911.jpg""",8
" ""54664.jpg""",8
" ""28428.jpg""",8
" ""51645.jpg""",8
" ""51543.jpg""",8
" ""36778.jpg""",8
" ""30037.jpg""",8
" ""Femella_Adults-Women_Women_Gold_Fashion_Summer_2012_Casual_Regular_Fit_Solid_To-Fit_Denotes_Body_Mea_4""",8
" ""19300.jpg""",8
" ""46485.jpg""",8
" ""36762.jpg""",8
" ""19280.jpg""",8
" ""49323.jpg""",8
" ""32360.jpg""",8
" ""51558.jpg""",8
" ""32361.jpg""",8
" ""51556.jpg""",8
" ""10397.jpg""",8
" ""36756.jpg""",8
" ""51555.jpg""",8
" ""33878.jpg""",8
" ""33867.jpg""",8
" ""19274.jpg""",8
" ""19273.jpg""",8
" ""44978.jpg""",8
" ""45892.jpg""",8
" ""16782.jpg""",8
" ""30086.jpg""",8
" ""39709.jpg""",8
" ""15281.jpg""",8
" ""45901.jpg""",8
" ""Fossil_Adults-Men_Men_Black_Fashion_Winter_2016_Casual_Stainless_Steel_2_years_Mechanical_100_m_Casu_1""",8
" ""30179.jpg""",8
" ""30064.jpg""",8
" ""32357.jpg""",8
" ""maxima_Adults-Women_Women_Silver_Fashion_Winter_2016_Casual_Water_Resistant_Analogue_Watches_Accesso_5""",8
" ""30066.jpg""",8
" ""30166.jpg""",8
" ""30069.jpg""",8
" ""33876.jpg""",8
" ""11178.jpg""",8
" ""49327.jpg""",8
" ""19287.jpg""",8
" ""58614.jpg""",8
" ""51546.jpg""",8
" ""30074.jpg""",8
" ""51548.jpg""",8
" ""45923.jpg""",8
" ""44977.jpg""",8
" ""32345.jpg""",8
" ""31832.jpg""",8
" ""Q&Q_Kids-Unisex_Unisex_White_Fashion_Winter_2016_Casual_Free_Gifts_Free_Items_Free_Gifts_1""",8
" ""31844.jpg""",8
" ""10193.jpg""",8
" ""17418.jpg""",8
" ""51637.jpg""",8
" ""31850.jpg""",8
" ""51638.jpg""",8
" ""11002.jpg""",8
" ""40531.jpg""",8
" ""46452.jpg""",8
" ""51517.jpg""",8
" ""31855.jpg""",8
" ""24547.jpg""",8
" ""51521.jpg""",8
" ""36802.jpg""",8
" ""31837.jpg""",8
" ""31831.jpg""",8
" ""21481.jpg""",8
" ""38050.jpg""",8
" ""38042.jpg""",8
" ""48608.jpg""",8
" ""29946.jpg""",8
" ""51563.jpg""",8
" ""54626.jpg""",8
" ""52173.jpg""",8
" ""31821.jpg""",8
" ""38043.jpg""",8
" ""37296.jpg""",8
" ""46461.jpg""",8
" ""34626.jpg""",8
" ""58453.jpg""",8
" ""29950.jpg""",8
" ""32317.jpg""",8
" ""Timex_Adults-Men_Men_White_Fashion_Winter_2016_Casual_Hybrid_Water_Resistant_Analogue_Watches_Access_4""",8
" ""51522.jpg""",8
" ""32336.jpg""",8
" ""50401.jpg""",8
" ""28578.jpg""",8
" ""48772.jpg""",8
" ""43199.jpg""",8
" ""51527.jpg""",8
" ""32341.jpg""",8
" ""43197.jpg""",8
" ""22932.jpg""",8
" ""40513.jpg""",8
" ""45009.jpg""",8
" ""45936.jpg""",8
" ""40507.jpg""",8
" ""28580.jpg""",8
" ""22920.jpg""",8
" ""36791.jpg""",8
" ""46308.jpg""",8
" ""45926.jpg""",8
" ""46437.jpg""",8
" ""28577.jpg""",8
" ""45931.jpg""",8
" ""45015.jpg""",8
" ""45026.jpg""",8
" ""33637.jpg""",8
" ""25653.jpg""",7
" ""54716.jpg""",7
" ""50391.jpg""",7
" ""37473.jpg""",7
" ""30847.jpg""",7
" ""56670.jpg""",7
" ""44967.jpg""",7
" ""54744.jpg""",7
" ""46558.jpg""",7
" ""46474.jpg""",7
" ""49977.jpg""",7
" ""51620.jpg""",7
" ""25616.jpg""",7
" ""25676.jpg""",7
" ""54637.jpg""",7
" ""25622.jpg""",7
" ""16783.jpg""",7
" ""36779.jpg""",7
" ""39353.jpg""",7
" ""49845.jpg""",7
" ""54679.jpg""",7
" ""53842.jpg""",7
" ""46554.jpg""",7
" ""59780.jpg""",7
" ""45150.jpg""",7
" ""46447.jpg""",7
" ""36806.jpg""",7
" ""48584.jpg""",7
" ""29523.jpg""",7
" ""25655.jpg""",7
" ""48596.jpg""",7
" ""37485.jpg""",7
" ""46464.jpg""",7
" ""46422.jpg""",7
" ""46570.jpg""",7
" ""48573.jpg""",7
" ""56669.jpg""",7
" ""25645.jpg""",7
" ""30162.jpg""",7
" ""45149.jpg""",7
